O_city,D_city, flow
81,48,172.97
81,49,213.79
81,50,184.99
81,51,141.26
81,52,179.58
81,53,127.76
81,54,639.47
81,55,406.43
81,56,235.67
81,57,159.55
81,58,353.39
81,59,144.38
81,60,214.95
81,61,129.49
81,62,351.52
81,63,217.47
81,64,267.75
81,65,114.71
81,66,1001.71
81,67,527.72
81,69,160.46
81,70,397.47
81,71,186.32
81,72,743.54
81,73,278.02
81,74,220.36
81,75,165.21
81,76,175.74
81,77,536.38
81,78,548.28
81,79,141.52
81,80,173.66
81,81,2470.86
81,82,124.57
81,83,220.23
81,84,165.4
81,85,173.17
81,86,235.18
81,87,158.57
81,88,240.66
81,89,148.09
81,90,294.78
81,91,214.53
81,92,255.46
81,93,330.09
81,94,245.98
81,95,451.68
81,97,137.46
81,98,572.28
81,99,191.75
81,100,174.54
81,101,130.54
81,102,280.49
81,103,176.39
81,104,323.62
81,105,628.8
81,106,156.02
81,107,205.26
81,108,291.32
81,109,253.98
81,110,323.32
81,111,196.17
81,112,207.33
81,113,230.22
81,114,201.45
81,115,260
81,116,142.28
81,117,799.27
81,118,183.49
81,119,150.73
81,120,185.68
81,121,426.92
81,123,305.72
81,124,144.04
81,125,144.91
81,126,434.96
81,127,229.55
81,128,575.77
81,129,186.41
81,130,189.57
81,131,176.82
81,132,280.58
81,133,128.32
81,134,283.54
81,135,183.07
81,136,150.71
81,137,425.21
81,138,248.07
81,139,290.67
81,140,137.98
81,141,159.91
81,142,180.88
81,143,263.07
81,144,113.26
81,145,171.15
81,146,150.32
81,147,693.95
81,148,227.48
81,149,346.67
81,150,458.17
81,151,251.49
81,152,118.9
81,153,226.89
81,154,160.74
81,155,125.72
81,156,114.1
81,157,196.57
81,158,1292.05
81,159,141.47
82,0,4.96
82,1,6.83
82,2,6.82
82,3,6.2
82,4,12.5
82,5,11.23
82,6,11.18
82,7,8.09
82,8,1.87
82,9,53.85
82,10,9.96
82,11,3.73
82,12,1.87
82,13,26.36
82,14,7.45
82,15,9.38
82,16,7.45
82,17,0
82,18,22.4
82,19,2.51
82,20,5.6
82,21,72.76
82,22,8.11
82,23,6.32
82,24,53.18
82,25,9.92
82,26,18.71
82,27,8.08
82,28,13.75
82,29,3.72
82,30,77.3
82,31,10.63
82,32,4.37
82,33,78.15
82,34,4.36
82,35,32.65
82,36,2.48
82,37,5.62
82,38,3.74
82,39,6.22
82,40,20.24
82,41,6.83
82,42,5.79
82,43,25.21
82,44,7.43
82,45,45.68
82,46,5
82,47,1.24
82,48,2.49
82,49,8.11
82,50,6.2
82,51,1.86
82,52,6.24
82,53,0
82,54,49.88
82,55,15.63
82,56,66.73
82,57,13.74
82,58,72.18
82,59,1.87
82,60,5.58
82,61,2.48
82,62,10.65
82,63,13.73
82,64,15.52
82,66,56.39
82,67,114.33
82,69,2.5
82,70,20.01
82,71,5.59
82,72,56.72
82,73,14.33
82,74,52.37
82,75,2.54
82,76,7.5
82,77,8.75
82,78,37.67
82,79,1.26
82,80,81
82,81,46.39
82,82,293.26
82,83,4.99
82,84,1.27
82,85,8.07
82,86,19.33
82,87,1.86
82,88,11.22
82,89,5.02
82,90,7.51
82,91,9.36
82,92,5.6
82,93,22.08
82,94,7.5
82,95,41.59
82,97,0
82,98,13.74
82,99,6.86
82,100,4.96
82,101,3.12
82,102,16.28
82,103,61.11
82,104,10.65
82,105,15.03
82,106,3.1
82,107,13.07
82,108,18.28
82,109,13.68
82,110,7
82,111,4.41
82,112,2.5
82,113,75.34
82,114,3.72
82,115,8.07
82,116,33.76
82,117,19.96
82,118,1.9
82,119,42.57
82,120,6.82
82,121,8.09
82,123,21.3
82,124,1.9
82,125,2.48
82,126,4.35
82,127,6.24
82,128,11.22
82,129,4.97
82,130,5.58
82,131,8.18
82,132,6.2
82,133,1.24
82,134,5.03
82,135,3.1
82,136,1.88
82,137,25.05
82,138,14.38
82,139,33.3
82,140,2.49
82,141,4.34
82,142,3.73
82,143,3.72
82,144,1.24
82,145,4.35
82,146,35.27
82,147,23.78
82,148,15.6
82,149,30.74
82,150,12.52
82,151,1.25
82,152,0
82,153,4.34
82,154,5.58
82,155,0
82,156,0
82,157,8.68
82,158,72.91
82,159,71.25
83,0,33.35
83,1,18.22
83,2,22.51
83,3,22.48
83,4,18.29
83,5,19.6
83,6,52.32
83,7,43.78
83,8,23.23
83,9,6.91
83,10,26.2
83,11,23.11
83,12,5.59
83,13,15.03
83,14,10.65
83,15,22
83,16,19.3
83,17,3.78
83,18,62.77
83,19,7.54
83,20,24.99
83,21,169.4
83,22,122.32
83,23,12.46
83,24,28.43
83,25,33.4
83,26,11.2
83,27,71.77
83,28,58.98
83,29,16.9
83,30,109.86
83,31,47.02
83,32,14.95
83,33,40.88
83,34,16.87
83,35,86.68
83,36,18.67
83,37,16.83
83,38,42.12
83,39,69.3
83,40,83.38
83,41,39.83
83,42,25.23
83,43,6.83
83,44,24.39
83,46,16.29
83,47,5.6
83,48,10.66
83,49,31.39
83,50,19.32
83,51,2.49
83,52,94.67
83,53,4.97
83,54,128.72
83,55,30.66
83,56,41.65
83,57,10.66
83,58,36.48
83,59,22.58
83,60,36.53
83,61,13.08
83,62,33.95
83,63,45.95
83,64,42.07
83,65,2.48
83,66,106.26
83,67,97.83
83,69,29.32
83,70,62.17
83,71,34.58
83,72,133.23
83,73,38.54
83,74,24.67
83,75,20.64
83,76,20.88
83,77,40.93
83,78,85.6
83,79,25.02
83,80,42.66
83,81,95.55
83,82,8.73
83,83,426.11
83,84,11.93
83,85,19.42
83,86,133.95
83,87,14.99
83,88,47.38
83,89,8.14
83,90,35.97
83,91,25.04
83,92,21.27
83,93,172.82
83,94,22.59
83,95,94.16
83,97,10.59
83,98,57.77
83,99,14.36
83,100,105
83,101,4.43
83,102,78.2
83,103,14.97
83,104,57.04
83,105,32.8
83,106,21.4
83,107,48.61
83,108,37.14
83,109,36.61
83,110,23.3
83,111,15.54
83,112,8.75
83,113,43.91
83,114,8.07
83,115,65.83
83,116,3.72
83,117,68.77
83,118,26.98
83,119,4.34
83,120,28.75
83,121,40.72
83,123,68.14
83,124,8.72
83,125,18.75
83,126,41.46
83,127,20.04
83,128,39.86
83,129,19.36
83,130,34
83,131,48.88
83,132,20.59
83,133,4.98
83,134,28.89
83,135,13.76
83,136,6.86
83,137,69.37
83,138,60.68
83,139,63.96
83,140,8.17
83,141,11.21
83,142,24.39
83,143,40.92
83,144,10
83,145,30.7
83,146,9.32
83,147,61.71
83,148,43.45
83,149,137.47
83,150,42.13
83,151,8.11
83,152,17.4
83,153,13.76
83,154,31.32
83,155,6.26
83,156,14.35
83,157,90.51
83,158,122.87
83,159,3.76
84,0,30.03
84,1,42.82
84,2,57.75
84,3,56.35
84,4,32.99
84,5,25.57
84,6,64.27
84,7,51.9
84,8,36.58
84,9,17.47
84,10,75.87
84,12,141.05
84,13,39.09
84,14,19.39
84,15,38.43
84,16,74.55
84,17,13.08
84,18,84.78
84,19,95.01
84,20,54.61
84,21,161.83
84,22,60.86
84,23,37.92
84,24,51.37
84,25,72.8
84,26,24.49
84,27,35.3
84,28,60.77
84,29,41.67
84,30,134.63
84,31,96.77
84,32,32.03
84,33,80.91
84,34,25.79
84,35,123.91
84,36,64.7
84,37,42.98
84,38,30.75
84,39,81.14
84,40,102.24
84,41,33.72
84,43,27.39
84,44,41.39
84,45,148.88
84,46,109.05
84,47,7.47
84,48,13.76
84,49,135.74
84,50,80.12
84,51,55.51
84,52,50.48
84,53,21.93
84,54,135.79
84,55,84.38
84,56,46.05
84,57,40.23
84,58,70.52
84,59,9.35
84,60,71.08
84,61,15.03
84,62,88.26
84,63,63.74
84,64,124.33
84,65,3.73
84,66,146.75
84,67,151.22
84,69,21.88
84,70,116.8
84,71,33.88
84,72,151.52
84,73,70.68
84,74,115.4
84,75,22.54
84,76,27.13
84,77,90.62
84,78,106.35
84,79,18.28
84,80,50.43
84,81,136.4
84,82,14.93
84,83,42.32
84,84,457.59
84,85,49.49
84,86,85.4
84,87,15.61
84,88,58.35
84,89,50.86
84,90,68.73
84,91,121.55
84,92,92.63
84,93,82.28
84,94,38.32
84,95,142.37
84,97,11.22
84,98,89.63
84,99,108.57
84,100,53.16
84,101,23.73
84,102,105.24
84,103,26.86
84,104,74.3
84,105,85.02
84,106,28.28
84,107,49.96
84,108,78.38
84,109,106.83
84,110,64.97
84,111,57.28
84,112,29.89
84,113,63.66
84,114,22.53
84,115,81.52
84,116,21.34
84,117,114.04
84,118,26.46
84,119,31.78
84,120,34.01
84,121,56.71
84,123,195.63
84,124,86.04
84,125,18.17
84,126,48.75
84,128,86.32
84,129,114.41
84,130,30.79
84,131,34.15
84,132,41.5
84,133,8.05
84,134,36.21
84,135,67.27
84,136,30.26
84,137,125.95
84,138,95.28
84,139,138.61
84,140,39.91
84,141,21.23
84,142,18.04
84,143,39.92
84,144,10.67
84,145,28.75
84,146,39.09
84,147,109.03
84,148,56.55
84,149,126.6
84,150,67.9
84,151,31.2
84,152,5.58
84,153,37.76
84,154,26.86
84,155,63.8
84,156,6.82
84,157,44.03
84,158,201.71
84,159,24.38
85,0,31.26
85,1,198.11
85,2,37.75
85,3,119.39
85,4,38.79
85,5,33.95
85,6,74.74
85,7,60.83
85,8,45.02
85,9,56.71
85,10,124.33
85,12,49.24
85,13,47.65
85,14,27.78
85,15,40.75
85,16,116.18
85,17,8.72
85,18,87.05
85,19,48.4
85,20,38.71
85,21,174.98
85,22,61.86
85,23,22.04
85,24,80.38
85,25,55.48
85,26,30.03
85,27,39.05
85,28,71.5
85,29,25.82
85,30,493.53
85,31,74.7
85,32,15.64
85,33,81.37
85,34,22.02
85,35,123.55
85,36,53.24
85,37,113.65
85,38,41.98
85,39,74.26
85,40,93.43
85,41,36.61
85,43,18.25
85,44,44.07
85,45,144.75
85,46,49.66
85,47,4.39
85,48,21.39
85,49,70.02
85,50,54.59
85,51,16.88
85,52,50.86
85,53,95.78
85,54,138.01
85,55,73.95
85,56,77.87
85,57,104.77
85,58,101.84
85,59,15.55
85,60,75.29
85,61,8.1
85,62,71.82
85,63,68.2
85,64,85.32
85,65,8.09
85,66,140.28
85,67,153.59
85,69,13.14
85,70,109.68
85,71,37.8
85,72,165.18
85,73,52.97
85,74,68.75
85,75,26.98
85,76,151.23
85,77,80.54
85,78,98.98
85,79,20.15
85,80,44.1
85,81,133.32
85,82,33.93
85,83,51.14
85,84,44.46
85,85,469.91
85,86,79.41
85,87,27.61
85,88,66.41
85,89,101.61
85,90,60.09
85,91,68.48
85,92,64.34
85,93,72.42
85,94,42.64
85,95,126.22
85,97,17.43
85,98,63.11
85,99,58.83
85,100,47.46
85,101,94.52
85,102,103.14
85,103,37.11
85,104,67
85,105,62.62
85,106,37.71
85,107,73.05
85,108,73.54
85,109,90.84
85,110,65.3
85,111,32.04
85,112,23.7
85,113,95.89
85,114,14.35
85,115,81.24
85,116,27.32
85,117,105.34
85,118,32.18
85,119,32.11
85,120,43.58
85,121,50.11
85,123,106.75
85,124,68.76
85,125,15.65
85,126,50.36
85,128,82.72
85,129,75.7
85,130,32.83
85,131,38.04
85,132,29.39
85,134,36.38
85,135,54.43
85,136,21.23
85,137,116.07
85,138,72.85
85,139,223.33
85,140,93.62
85,141,23.77
85,142,16.86
85,143,45.85
85,144,9.3
85,145,30.73
85,146,52.96
85,147,95.37
85,148,51.57
85,149,118.07
85,150,79.79
85,151,19.35
85,152,6.87
85,153,23.24
85,154,25.11
85,155,13.67
85,156,6.23
85,157,34.29
85,158,184.35
85,159,40.87
86,0,148.04
86,1,108.76
86,2,136.74
86,3,125.89
86,4,123.15
86,5,133.45
86,6,179.91
86,7,159.28
86,8,140.76
86,9,90.74
86,10,124.46
86,11,125.5
86,12,85.04
86,13,121.07
86,14,132.3
86,15,121.95
86,16,121.49
86,17,82.45
86,18,196.93
86,19,83.02
86,20,119.35
86,21,540.12
86,22,348.78
86,23,107.86
86,24,146.75
86,25,135.53
86,26,99.9
86,27,244.18
86,28,296.82
86,29,126.96
86,30,348.73
86,31,163.96
86,32,116.58
86,33,149.7
86,34,126.16
86,35,242.37
86,36,139.74
86,37,103.63
86,38,184.54
86,39,232.98
86,40,229.29
86,41,165.85
86,42,142.38
86,43,85.05
86,44,142.35
86,45,274.33
86,46,112.63
86,47,102.77
86,48,112.67
86,49,132.04
86,50,122.11
86,51,97.77
86,52,217.9
86,53,98.85
86,54,471.24
86,55,147.64
86,56,185.47
86,57,117.75
86,58,161.01
86,59,130.99
86,60,158.62
86,61,130.41
86,62,148.4
86,63,147.87
86,64,153.75
86,65,78.24
86,66,299.03
86,67,248.55
86,69,148.61
86,70,185.84
86,71,147.21
86,72,424.72
86,73,149.3
86,74,130.08
86,75,134.33
86,76,110.83
86,77,156.54
86,78,234.74
86,79,164.96
86,80,110.57
86,81,258.28
86,82,79.23
86,83,306.5
86,84,93.01
86,85,127.22
86,86,2153.18
86,87,126.5
86,88,160.32
86,89,101.52
86,90,142.7
86,91,132.5
86,92,131.86
86,93,502.46
86,94,129.47
86,95,245.48
86,97,127.35
86,98,198.1
86,99,111.22
86,100,413.76
86,101,93.52
86,102,263.48
86,103,116.46
86,104,179.37
86,105,145.7
86,106,143.14
86,107,158.46
86,108,145.83
86,109,146.42
86,110,125.87
86,111,109.47
86,112,90.22
86,113,147.77
86,114,103.07
86,115,241.5
86,116,101.9
86,117,191.76
86,118,132.63
86,119,106.15
86,120,138.47
86,121,142.67
86,123,199.86
86,124,97.67
86,125,142.3
86,126,156.18
86,127,127.02
86,128,170.74
86,129,116.95
86,130,140.67
86,131,174.41
86,132,128.64
86,133,122.6
86,134,201.76
86,135,116.95
86,136,106.67
86,137,193.28
86,138,159.85
86,139,184.18
86,140,104.75
86,141,113.91
86,142,132.25
86,143,147.21
86,144,115.54
86,145,159.39
86,146,105.83
86,147,184
86,148,156.21
86,149,387.82
86,150,157.37
86,151,124.78
86,152,164.89
86,153,90.54
86,154,138.87
86,155,69.62
86,156,125.92
86,157,255.33
86,158,359.61
86,159,73.72
87,0,46.73
87,1,42.93
87,2,80.34
87,3,48.54
87,4,51.38
87,5,103.52
87,6,90.28
87,7,80.55
87,8,149.04
87,9,25.25
87,10,51.24
87,11,115.02
87,12,10.58
87,13,42.16
87,14,110.87
87,15,61.25
87,16,41.29
87,17,22
87,18,161.41
87,19,16.36
87,20,46.5
87,21,163.07
87,22,85.79
87,23,37.85
87,24,80.08
87,25,59.72
87,26,25.64
87,27,52.71
87,28,112.25
87,29,47.53
87,30,148.58
87,31,70.24
87,32,38.38
87,33,68.28
87,34,58.76
87,35,239.23
87,36,47.2
87,37,27.16
87,38,132.85
87,39,89.05
87,40,109.73
87,41,57.74
87,42,107.62
87,43,16.37
87,44,65.33
87,45,134.25
87,46,41.02
87,47,162
87,48,91.11
87,49,58.47
87,50,53.84
87,51,20.53
87,52,54.43
87,53,14.98
87,54,154.07
87,55,79.92
87,56,92.28
87,57,43.9
87,58,88.03
87,59,47.32
87,60,73.12
87,61,35.14
87,62,74.01
87,63,67.84
87,64,75
87,65,11.91
87,66,134.08
87,67,129.66
87,69,59.14
87,70,92.11
87,71,66.76
87,72,169.85
87,73,65.09
87,74,54.12
87,75,55.46
87,76,47
87,77,80.84
87,78,117.92
87,79,58.14
87,80,62.96
87,81,129.73
87,82,20
87,83,69.98
87,84,25.29
87,85,42.16
87,86,91.86
87,87,407.36
87,88,121.57
87,89,20
87,90,76.71
87,91,49.7
87,92,54.67
87,93,123.79
87,94,50.82
87,95,126.18
87,97,99.83
87,98,114.1
87,99,34.12
87,100,61.53
87,101,23.25
87,102,101.03
87,103,38.97
87,104,81.47
87,105,85.34
87,106,50.3
87,107,84.63
87,108,76.75
87,109,75.28
87,110,52.55
87,111,39.1
87,112,20.05
87,113,66.28
87,114,26.78
87,115,96.87
87,116,29
87,117,101.71
87,118,113.04
87,119,24.51
87,120,109.73
87,121,74.08
87,123,98.23
87,124,15.62
87,125,76.61
87,126,65.86
87,127,110.42
87,128,87.42
87,129,31.98
87,130,49.52
87,131,63.49
87,132,45.09
87,133,116.46
87,134,117.18
87,135,53.76
87,136,24.85
87,137,108.09
87,138,82.66
87,139,100.46
87,140,20.12
87,141,46.76
87,142,46.87
87,143,118.95
87,144,29.36
87,145,62.48
87,146,26.6
87,147,98.99
87,148,137.8
87,149,122.68
87,150,79.17
87,151,39.67
87,152,32.59
87,153,43.55
87,154,51.87
87,155,12.5
87,156,25.68
87,157,59.42
87,158,163.78
87,159,12.55
88,0,87.37
88,1,89.23
88,2,105.49
88,3,94.42
88,4,94.83
88,5,241.64
88,6,126.54
88,7,106.82
88,8,187.67
88,9,90.54
88,10,110.73
88,11,399.9
88,12,69.35
88,13,93.78
88,14,199.26
88,15,116.93
88,16,88.73
88,17,102.05
88,18,378.13
88,19,54.21
88,20,92.74
88,21,342.48
88,22,107.86
88,23,82.82
88,24,235.53
88,25,93.62
88,26,78.47
88,27,94.98
88,28,149.09
88,29,101.4
88,30,286.42
88,31,121.42
88,32,88.35
88,33,143.77
88,34,122.42
88,35,533.16
88,36,112.3
88,37,77.85
88,38,181.25
88,39,128.97
88,40,187.47
88,41,85.71
88,42,157.2
88,43,69.97
88,44,114.71
88,45,242.63
88,46,87.52
88,47,143.57
88,48,276.63
88,49,137.02
88,50,95.26
88,51,55.87
88,52,110.32
88,53,58.75
88,54,259.74
88,55,119.18
88,56,206.38
88,57,95.58
88,58,162.62
88,59,79.45
88,60,120.99
88,61,69.35
88,62,125.48
88,63,108.54
88,64,138.85
88,65,61.64
88,66,263.11
88,67,297.15
88,69,93.29
88,70,180.84
88,71,99.46
88,72,389.76
88,73,169.07
88,74,102.78
88,75,90.43
88,76,85.32
88,77,134.45
88,78,188.72
88,79,80.63
88,80,85.54
88,81,242.72
88,82,70.7
88,83,101.53
88,84,73.51
88,85,91.78
88,86,133.86
88,87,158.24
88,88,1052.03
88,89,74.01
88,90,125.7
88,91,107.88
88,92,90.67
88,93,161.55
88,94,92.11
88,95,200.54
88,97,127.04
88,98,168.54
88,99,79.58
88,100,117.27
88,101,64.67
88,102,160.88
88,103,137
88,104,133.37
88,105,116.99
88,106,93.02
88,107,109.95
88,108,113.7
88,109,131.47
88,110,93.96
88,111,78.35
88,112,77.09
88,113,116.8
88,114,80.16
88,115,139.99
88,116,94.2
88,117,167.66
88,118,241.37
88,119,125.37
88,120,190.26
88,121,107.95
88,123,170.28
88,124,55.3
88,125,83.88
88,126,104.86
88,127,437.71
88,128,132.54
88,129,80.17
88,130,98.58
88,131,101.38
88,132,97.98
88,133,88.82
88,134,152.4
88,135,90.86
88,136,72.95
88,137,189.93
88,138,116.36
88,139,169.92
88,140,71.85
88,141,90.76
88,142,81.99
88,143,212.99
88,144,55.6
88,145,90.86
88,146,84.67
88,147,161.63
88,148,240.92
88,149,207.04
88,150,131.98
88,151,92.28
88,152,62.68
88,153,66.03
88,154,82.98
88,155,55.87
88,156,58.93
88,157,94.48
88,158,371.24
88,159,86.83
89,0,24.98
89,1,87.89
89,2,54.34
89,3,243.84
89,4,34.6
89,5,33.49
89,6,65.18
89,7,51.76
89,8,41.58
89,9,35.24
89,10,147.75
89,12,35.03
89,13,33.88
89,14,23.15
89,15,40.68
89,16,125.67
89,17,10.65
89,18,81.13
89,19,35.36
89,20,31.47
89,21,160.51
89,22,44.39
89,23,27.09
89,24,66.21
89,25,49.74
89,26,25.09
89,27,32.76
89,28,56.83
89,29,23.79
89,30,175.63
89,31,82.24
89,32,28.1
89,33,82.04
89,34,23.72
89,35,116.46
89,36,43.18
89,37,104.08
89,38,37.93
89,39,63.03
89,40,88.24
89,41,30.85
89,43,17.53
89,44,43.85
89,45,135.79
89,46,53.26
89,47,9.96
89,48,20
89,49,62.68
89,50,44.23
89,51,20.59
89,52,44.98
89,53,87.39
89,54,119.35
89,55,69.05
89,56,74.09
89,57,130.83
89,58,82.33
89,59,15.54
89,60,67.53
89,61,7.47
89,62,74.99
89,63,53.57
89,64,89.88
89,65,2.49
89,66,130.71
89,67,146.03
89,69,14.42
89,70,108.5
89,71,33.24
89,72,148.26
89,73,52.39
89,74,60.01
89,75,20.2
89,76,143.46
89,77,68.96
89,78,93.27
89,79,14.3
89,80,48.17
89,81,122.72
89,82,33.34
89,83,53.86
89,84,42.88
89,85,102.41
89,86,69.07
89,87,19.34
89,88,59.17
89,89,301.16
89,90,50.41
89,91,80.55
89,92,58.32
89,93,77.84
89,94,28.29
89,95,118.45
89,97,13.08
89,98,61.49
89,99,51.46
89,100,49.52
89,101,103.1
89,102,98.03
89,103,37.63
89,104,68
89,105,59.07
89,106,17.09
89,107,52.57
89,108,65.05
89,109,74.87
89,110,45.96
89,111,30.13
89,112,19.32
89,113,73.7
89,114,14.45
89,115,74.68
89,116,33.39
89,117,98.11
89,118,24.59
89,119,42.79
89,120,43.3
89,121,45.7
89,123,103.4
89,124,65.18
89,125,14.41
89,126,42.28
89,128,77.72
89,129,64.02
89,130,22.7
89,131,24.62
89,132,32.1
89,133,9.35
89,134,23.22
89,135,48.84
89,136,15.62
89,137,111.15
89,138,69.29
89,139,218.15
89,140,105
89,141,17.42
89,142,20.01
89,143,37.83
89,144,8.72
89,145,27.12
89,146,65.07
89,147,89.9
89,148,60.41
89,149,106.15
89,150,67.17
89,151,22.52
89,152,10.62
89,153,13.18
89,154,20.72
89,155,11.24
89,156,6.87
89,157,36.95
89,158,175.45
89,159,32.3
90,0,48
90,1,27.61
90,2,88.37
90,3,34.58
90,4,30.42
90,5,47.95
90,6,93.18
90,7,96.03
90,8,39.59
90,9,14.27
90,10,43.77
90,12,27.49
90,13,46.22
90,14,22.61
90,15,126.67
90,16,56.39
90,17,14.95
90,18,108.63
90,19,23.25
90,20,125.11
90,21,135.98
90,22,68.13
90,23,149.23
90,24,78.55
90,25,84.86
90,26,22.58
90,27,37.73
90,28,95.29
90,29,40.96
90,30,128.13
90,31,86.88
90,32,110.28
90,33,84.21
90,34,115.45
90,35,114.68
90,36,45.26
90,37,26.99
90,38,53.57
90,39,79.63
90,40,119.8
90,41,49.16
90,43,22.43
90,44,39.16
90,45,139.05
90,46,41.38
90,47,16.29
90,48,28.75
90,49,85.38
90,50,51.9
90,51,19.93
90,52,44.78
90,53,17.51
90,54,139.71
90,55,110.1
90,56,67.77
90,57,48.9
90,58,93.41
90,59,18.08
90,60,56.23
90,61,14.95
90,62,96.95
90,63,57.65
90,64,91.04
90,65,10.58
90,66,178.82
90,67,127.29
90,69,35.66
90,70,161.85
90,71,51.83
90,72,141.9
90,73,115.7
90,74,78.66
90,75,40.91
90,76,35.29
90,77,101.36
90,78,159.39
90,79,25.08
90,80,46.77
90,81,138.21
90,82,9.33
90,83,71.2
90,84,35.27
90,85,43.22
90,86,91.2
90,87,36.3
90,88,75.96
90,89,27.45
90,90,682.79
90,91,67.07
90,92,88.49
90,93,96.82
90,94,147.59
90,95,131.21
90,97,17.49
90,98,115.55
90,99,96.23
90,100,49.73
90,101,24.29
90,102,102.89
90,103,38.89
90,104,137.02
90,105,128.02
90,106,37.62
90,107,55.03
90,108,92.13
90,109,106.55
90,110,72.18
90,111,45.8
90,112,128.03
90,113,71.89
90,114,84.22
90,115,84.15
90,116,20.04
90,117,122.16
90,118,25.16
90,119,30.65
90,120,47.92
90,121,88.08
90,123,101.14
90,124,23.09
90,125,29.36
90,126,90.22
90,128,115.2
90,129,44.28
90,130,39.7
90,131,50.66
90,132,112.71
90,133,16.2
90,134,91.49
90,135,48.48
90,136,38.82
90,137,116.23
90,138,72.92
90,139,97.16
90,140,26.43
90,141,28.72
90,142,42.77
90,143,88.78
90,144,9.36
90,145,39.53
90,146,24.99
90,147,117.65
90,148,87.05
90,149,109.71
90,150,107.96
90,151,115.59
90,152,20.58
90,153,122.89
90,154,32.72
90,155,19.25
90,156,11.88
90,157,61.84
90,158,166.34
90,159,12.5
91,0,74.04
91,1,69.29
91,2,94.48
91,3,120.7
91,4,72.21
91,5,56.38
91,6,103.8
91,7,97.17
91,8,69.76
91,9,37.43
91,10,102.25
91,12,124.49
91,13,79.84
91,14,46.59
91,15,80.61
91,16,97.16
91,17,25.67
91,18,116.18
91,19,139.34
91,20,85.07
91,21,207.05
91,22,91.86
91,23,76.22
91,24,93.9
91,25,93.51
91,26,60.12
91,27,81.85
91,28,97.96
91,29,64.87
91,30,192.49
91,31,132
91,32,63.75
91,33,104
91,34,66.27
91,35,141.33
91,36,82.79
91,37,70.75
91,38,71.67
91,39,102.61
91,40,124.3
91,41,67.78
91,43,42.63
91,44,78.67
91,45,174.68
91,46,162.2
91,47,22.38
91,48,41.24
91,49,148.88
91,50,139.29
91,51,71.29
91,52,75.49
91,53,49.7
91,54,163.02
91,55,107.36
91,56,95.65
91,57,73.01
91,58,99.99
91,59,40.02
91,60,102.29
91,61,36.09
91,62,101.74
91,63,99
91,64,135.67
91,65,16.15
91,66,167.66
91,67,169.1
91,69,54.87
91,70,124.3
91,71,71.72
91,72,187.7
91,73,98.23
91,74,148.83
91,75,59.74
91,76,71.37
91,77,104.73
91,78,143.79
91,79,47.11
91,80,85.77
91,81,162.28
91,82,36.26
91,83,77.11
91,84,141.76
91,85,83.21
91,86,111.67
91,87,57.46
91,88,98.07
91,89,77.29
91,90,97.63
91,91,971.09
91,92,117.32
91,93,106.22
91,94,81.62
91,95,219.1
91,97,28.78
91,98,97.77
91,99,137.15
91,100,88.09
91,101,51.22
91,102,125.12
91,103,63.2
91,104,103.52
91,105,100.79
91,106,54.26
91,107,97.46
91,108,109.36
91,109,111.37
91,110,92.87
91,111,88.36
91,112,53.27
91,113,94.03
91,114,46.85
91,115,102.38
91,116,43
91,117,124.58
91,118,75.35
91,119,55.43
91,120,77.83
91,121,81.23
91,123,218.64
91,124,127.53
91,125,44.83
91,126,87.95
91,128,112.92
91,129,136.47
91,130,74.05
91,131,88.48
91,132,67.03
91,133,21.47
91,134,63.05
91,135,87.25
91,136,112.82
91,137,137.7
91,138,111.07
91,139,145.65
91,140,59.83
91,141,51.36
91,142,46.73
91,143,75.51
91,144,28.93
91,145,72.61
91,146,71.33
91,147,122.48
91,148,89.73
91,149,135.58
91,150,100.84
91,151,58.6
91,152,13.73
91,153,57.76
91,154,55.92
91,155,78.09
91,156,26.17
91,157,72.77
91,158,236.61
91,159,42.73
92,0,32.02
92,1,25.09
92,2,64.09
92,3,37.12
92,4,25.16
92,5,18.99
92,6,81.35
92,7,50.49
92,8,51.5
92,9,12.5
92,10,57.79
92,11,28.3
92,12,39.85
92,13,35.96
92,14,19.38
92,15,56.01
92,16,39.68
92,17,8.08
92,18,87.85
92,19,34.72
92,20,52.02
92,21,141.55
92,22,37.48
92,23,53.46
92,24,50.95
92,25,109.51
92,26,19.43
92,27,28.09
92,28,58.78
92,29,26.26
92,30,116.11
92,31,88.2
92,32,30.2
92,33,67.22
92,34,28.15
92,35,109.35
92,36,44.35
92,37,23.07
92,38,26.48
92,39,58.15
92,40,106.85
92,41,29.97
92,42,27.17
92,43,18.14
92,44,35.11
92,45,171.86
92,46,48.67
92,47,5.58
92,48,14.36
92,49,90.79
92,50,61.6
92,51,41.72
92,52,47.18
92,53,18.71
92,54,131.54
92,55,112.65
92,56,45.27
92,57,28.09
92,58,67.17
92,59,13.7
92,60,62.8
92,61,4.96
92,62,109.27
92,63,55.6
92,64,109.25
92,65,3.72
92,66,138.33
92,67,128.88
92,69,28.15
92,70,104.28
92,71,30.12
92,72,139.64
92,73,70.29
92,74,66.71
92,75,15.63
92,76,20.58
92,77,80.88
92,78,126.28
92,79,10.54
92,80,56.59
92,81,126.55
92,82,12.4
92,83,37.32
92,84,47.38
92,85,42.24
92,86,71.82
92,87,23.72
92,88,48.16
92,89,25.79
92,90,73.39
92,91,78.8
92,92,481.58
92,93,75.4
92,94,45.82
92,95,135.03
