ocity,ox,oy,dcity,dx,dy,strength(%%)
Changde,111.5195,29.3001,Quzhou,118.6747,28.9345,0.0
Changde,111.5195,29.3001,Qinhuangdao,119.185,40.088,0.0
Changde,111.5195,29.3001,Ma'anshan,118.3651,31.637,0.0
Changde,111.5195,29.3001,Xiamen,118.1158,24.6765,0.0
Changde,111.5195,29.3001,Xingtai,114.8159,37.2126,0.0
Changde,111.5195,29.3001,Hebi,114.3109,35.7217,0.0
Changde,111.5195,29.3001,Lianyungang,119.1336,34.5332,0.0
Changde,111.5195,29.3001,Shangrao,117.4723,28.7734,0.00449
Changde,111.5195,29.3001,Baoding,115.1706,39.0213,0.0
Changde,111.5195,29.3001,Yiyang,111.951,28.5751,87.19875
Changde,111.5195,29.3001,Jinan,117.2148,36.6371,0.0
Changde,111.5195,29.3001,Shiyan,110.4423,32.4559,0.00792
Changde,111.5195,29.3001,Bengbu,117.3254,33.1086,0.0
Changde,111.5195,29.3001,Zhoushan,122.1858,30.0948,0.0
Changde,111.5195,29.3001,Yulin,109.5663,38.0378,0.0
Changde,111.5195,29.3001,Yan'an,109.3152,36.4372,0.0
Changde,111.5195,29.3001,Taizhou,121.1108,28.7727,0.0
Changde,111.5195,29.3001,Wenzhou,120.4404,27.9037,0.01755
Changde,111.5195,29.3001,Lishui,119.5117,28.1993,0.0018
Changde,111.5195,29.3001,Ningde,119.4734,26.9749,0.0
Changde,111.5195,29.3001,Tongling,117.5561,30.8842,0.0
Changde,111.5195,29.3001,Jingzhou,112.57,29.9959,27.53556
Changde,111.5195,29.3001,Huaibei,116.7435,33.7266,0.0
Changde,111.5195,29.3001,Yantai,120.8006,37.2408,0.0
Changde,111.5195,29.3001,Xiaogan,113.8793,31.1183,0.01434
Changde,111.5195,29.3001,Wuxi,120.0758,31.5264,0.0
Changde,111.5195,29.3001,Pingdingshan,113.0118,33.7954,0.0
Changde,111.5195,29.3001,Suizhou,113.4241,31.8284,0.00519
Changde,111.5195,29.3001,Xuchang,113.7096,34.0726,0.0
Changde,111.5195,29.3001,Suqian,118.5202,33.7842,0.0
Changde,111.5195,29.3001,Tangshan,118.3359,39.7212,0.0
Changde,111.5195,29.3001,Nanchang,116.019,28.6493,0.01771
Changde,111.5195,29.3001,Pingxiang,113.9025,27.5116,0.05927
Changde,111.5195,29.3001,Changzhi,112.9168,36.4753,0.0
Changde,111.5195,29.3001,Huai'an,118.9638,33.3529,0.0
Changde,111.5195,29.3001,Xinyang,114.8839,32.0812,0.0044
Changde,111.5195,29.3001,Yangzhou,119.4742,32.7382,0.0
Changde,111.5195,29.3001,Yichun,114.9727,28.3061,0.0231
Changde,111.5195,29.3001,Baoji,107.2,34.3788,0.0
Changde,111.5195,29.3001,Datong,113.7223,39.8995,0.0
Changde,111.5195,29.3001,Chuzhou,118.1026,32.5442,0.0015
Changde,111.5195,29.3001,Jincheng,112.7076,35.6106,0.0
Changde,111.5195,29.3001,Rizhao,119.1351,35.583,0.0
Changde,111.5195,29.3001,Jinhua,119.9521,29.1183,0.0
Changde,111.5195,29.3001,Longyan,116.7387,25.2928,0.0
Changde,111.5195,29.3001,Ningbo,121.4607,29.7424,0.0
Changde,111.5195,29.3001,Putian,118.8895,25.4509,0.0
Changde,111.5195,29.3001,Changsha,113.1531,28.2269,197.29819
Changde,111.5195,29.3001,Xiangtan,112.6027,27.7316,1.6451
Changde,111.5195,29.3001,Weinan,109.8508,34.95,0.0
Changde,111.5195,29.3001,Zaozhuang,117.3933,34.916,0.0
Changde,111.5195,29.3001,Shangqiu,115.6982,34.2884,0.0
Changde,111.5195,29.3001,Jinzhong,112.9632,37.3273,0.0
Changde,111.5195,29.3001,Liaocheng,115.8806,36.4585,0.0
Changde,111.5195,29.3001,Xianning,114.1752,29.6236,0.04138
Changde,111.5195,29.3001,Changzhou,119.6372,31.6253,0.0
Changde,111.5195,29.3001,Kaifeng,114.5355,34.604,0.0
Changde,111.5195,29.3001,Tianjin,117.334,39.2934,0.0
Changde,111.5195,29.3001,Zhenjiang,119.4536,32.0167,0.0
Changde,111.5195,29.3001,Suzhou,117.2108,33.8587,0.0
Changde,111.5195,29.3001,Yangquan,113.499,38.0635,0.0
Changde,111.5195,29.3001,Chizhou,117.3656,30.2838,0.0
Changde,111.5195,29.3001,Binzhou,117.8377,37.5316,0.0
Changde,111.5195,29.3001,Sanming,117.3959,26.2987,0.0
Changde,111.5195,29.3001,Shuozhou,112.6415,39.6173,0.0
Changde,111.5195,29.3001,Cangzhou,116.7533,38.2668,0.0
Changde,111.5195,29.3001,Shanghai,121.4691,31.2401,0.0
Changde,111.5195,29.3001,Qianjiang,112.7561,30.339,0.15873
Nantong,121.0218,32.186,Tai'an,117.0258,36.001,0.01694
Nantong,121.0218,32.186,Xiangxi,109.7269,28.6947,0.0
Nantong,121.0218,32.186,Taizhou,120.0567,32.5714,0.0
Nantong,121.0218,32.186,Chenzhou,113.1367,25.8147,0.0
Nantong,121.0218,32.186,Ankang,108.9265,32.7572,0.0
Nantong,121.0218,32.186,Luohe,113.8999,33.6557,0.0
Nantong,121.0218,32.186,Linyi,118.2805,35.3091,0.17592
Nantong,121.0218,32.186,Yancheng,120.1829,33.509,90.46266
Nantong,121.0218,32.186,Xinxiang,114.0885,35.2621,0.00955
Nantong,121.0218,32.186,Jingmen,112.6083,31.069,0.0
Nantong,121.0218,32.186,Hengyang,112.5744,26.7944,0.0
Nantong,121.0218,32.186,Zhumadian,114.1509,32.9234,0.01322
Nantong,121.0218,32.186,Yingtan,117.1086,28.224,0.0
Nantong,121.0218,32.186,Huangshi,115.0253,29.9268,0.0
Nantong,121.0218,32.186,Sanmenxia,111.1059,34.3609,0.0
Nantong,121.0218,32.186,Luan,116.2297,31.66,0.0746
Nantong,121.0218,32.186,Zhuzhou,113.5164,27.1198,0.0
Nantong,121.0218,32.186,Shangluo,109.9013,33.6471,0.0
Nantong,121.0218,32.186,Luoyang,112.0312,34.2911,0.02115
Nantong,121.0218,32.186,Xinyu,114.8526,27.8452,0.0
Nantong,121.0218,32.186,Anqing,116.4867,30.576,0.04096
Nantong,121.0218,32.186,Beijing,116.4123,40.1855,0.13272
Nantong,121.0218,32.186,Zhangjiakou,115.0324,40.8651,0.0
Nantong,121.0218,32.186,Xuancheng,118.8522,30.6862,0.10011
Nantong,121.0218,32.186,Xiangyang,111.9371,31.9307,0.0
Nantong,121.0218,32.186,Shaoxing,120.6365,29.7352,0.19207
Nantong,121.0218,32.186,Huanggang,115.3397,30.7159,0.00924
Nantong,121.0218,32.186,Hengshui,115.8232,37.7625,0.0
Nantong,121.0218,32.186,Weihai,121.9831,37.1203,0.02417
Nantong,121.0218,32.186,Heze,115.6924,35.1504,0.06074
Nantong,121.0218,32.186,Zhangjiajie,110.5256,29.3936,0.0
Nantong,121.0218,32.186,Quanzhou,118.2573,25.2001,0.00728
Nantong,121.0218,32.186,Huainan,116.7684,32.472,0.02536
Nantong,121.0218,32.186,Yichang,111.1352,30.7469,0.00678
Nantong,121.0218,32.186,Bozhou,116.1807,33.4355,0.16046
Nantong,121.0218,32.186,Zhengzhou,113.469,34.6279,0.0227
Nantong,121.0218,32.186,Zibo,118.0533,36.6077,0.01305
Nantong,121.0218,32.186,Shaoyang,110.8747,26.9136,0.0
Nantong,121.0218,32.186,Anyang,114.3538,35.8764,0.00635
Nantong,121.0218,32.186,Taiyuan,112.3161,37.9592,0.00418
Nantong,121.0218,32.186,Xuzhou,117.5166,34.3561,1.71136
Nantong,121.0218,32.186,Dezhou,116.6464,37.2477,0.0056
Nantong,121.0218,32.186,Puyang,115.2825,35.8085,0.01022
Nantong,121.0218,32.186,Ezhou,114.7558,30.3287,0.0
Nantong,121.0218,32.186,Hanzhong,107.1015,33.0906,0.0
Nantong,121.0218,32.186,Hangzhou,119.47,29.9003,0.95474
Nantong,121.0218,32.186,Ji'an,114.8247,26.9736,0.0
Nantong,121.0218,32.186,Jiyuan,112.3919,35.1003,0.0
Nantong,121.0218,32.186,Zhoukou,114.8778,33.7218,0.04271
Nantong,121.0218,32.186,Jingdezhen,117.27,29.3073,0.0
Nantong,121.0218,32.186,Zhangzhou,117.443,24.3664,0.0
Nantong,121.0218,32.186,Nanping,118.1421,27.339,0.0
Nantong,121.0218,32.186,Langfang,116.628,39.2592,0.00237
Nantong,121.0218,32.186,Loudi,111.6143,27.7392,0.0
Nantong,121.0218,32.186,Qingdao,120.1426,36.4532,0.14285
Nantong,121.0218,32.186,Huzhou,119.8687,30.7444,0.53124
Nantong,121.0218,32.186,Shennongjia,110.4747,31.5904,0.0
Nantong,121.0218,32.186,Yueyang,113.2545,29.0653,0.0
Nantong,121.0218,32.186,Enshi,109.549,30.1916,0.0
Nantong,121.0218,32.186,Linfen,111.3769,36.2269,0.0
Nantong,121.0218,32.186,Weifang,119.0711,36.5456,0.02559
Nantong,121.0218,32.186,Lvliang,111.2632,37.6785,0.0
Nantong,121.0218,32.186,Jiaxing,120.8034,30.6165,0.83821
Nantong,121.0218,32.186,Xianyang,108.3905,34.7845,0.0
Nantong,121.0218,32.186,Fuzhou,119.1803,26.0497,0.0
Nantong,121.0218,32.186,Tongchuan,109.0322,35.1957,0.0
Nantong,121.0218,32.186,Nanjing,118.8425,31.9276,16.71005
Nantong,121.0218,32.186,Wuhan,114.343,30.6236,0.04196
Nantong,121.0218,32.186,Handan,114.5421,36.553,0.00549
Nantong,121.0218,32.186,Dongying,118.6016,37.6222,0.0
Nantong,121.0218,32.186,Hefei,117.3558,31.7634,0.2197
Nantong,121.0218,32.186,Jining,116.735,35.3685,0.01843
Nantong,121.0218,32.186,Xi'an,108.7919,34.1069,0.02613
Nantong,121.0218,32.186,Fuyang,115.7038,32.9173,0.09574
Nantong,121.0218,32.186,Jiujiang,115.4527,29.3218,0.01662
Nantong,121.0218,32.186,Yuncheng,111.0634,35.1866,0.00599
Nantong,121.0218,32.186,Changde,111.5195,29.3001,0.0
Nantong,121.0218,32.186,Nantong,121.0218,32.186,0.0
Nantong,121.0218,32.186,Huangshan,118.0711,29.9066,0.04202
Nantong,121.0218,32.186,Xinzhou,112.4074,38.8819,0.0
Nantong,121.0218,32.186,Xiantao,113.3751,30.2901,0.0
Nantong,121.0218,32.186,Suzhou,120.6516,31.3813,0.0
Nantong,121.0218,32.186,Tianmen,113.1118,30.6449,0.0
Nantong,121.0218,32.186,Chengde,117.5486,41.3476,0.0
Nantong,121.0218,32.186,Fuzhou,116.4343,27.51,0.01085
Nantong,121.0218,32.186,Huaihua,110.0754,27.5489,0.0
Nantong,121.0218,32.186,Shijiazhuang,114.4399,38.1313,0.01224
Nantong,121.0218,32.186,Jiaozuo,113.1291,35.1169,0.00498
Nantong,121.0218,32.186,Nanyang,112.2845,33.0427,0.01511
Nantong,121.0218,32.186,Yongzhou,111.7294,25.7747,0.0
Nantong,121.0218,32.186,Wuhu,118.1346,31.1627,0.12604
Nantong,121.0218,32.186,Ganzhou,115.273,25.7088,0.00857
Nantong,121.0218,32.186,Quzhou,118.6747,28.9345,0.02479
Nantong,121.0218,32.186,Qinhuangdao,119.185,40.088,0.0
Nantong,121.0218,32.186,Ma'anshan,118.3651,31.637,0.0635
Nantong,121.0218,32.186,Xiamen,118.1158,24.6765,0.00802
Nantong,121.0218,32.186,Xingtai,114.8159,37.2126,0.00428
Nantong,121.0218,32.186,Hebi,114.3109,35.7217,0.0
Nantong,121.0218,32.186,Lianyungang,119.1336,34.5332,2.61476
Nantong,121.0218,32.186,Shangrao,117.4723,28.7734,0.01751
Nantong,121.0218,32.186,Baoding,115.1706,39.0213,0.00377
Nantong,121.0218,32.186,Yiyang,111.951,28.5751,0.0
Nantong,121.0218,32.186,Jinan,117.2148,36.6371,0.02289
Nantong,121.0218,32.186,Shiyan,110.4423,32.4559,0.0
Nantong,121.0218,32.186,Bengbu,117.3254,33.1086,0.2237
Nantong,121.0218,32.186,Zhoushan,122.1858,30.0948,0.42789
Nantong,121.0218,32.186,Yulin,109.5663,38.0378,0.0
Nantong,121.0218,32.186,Yan'an,109.3152,36.4372,0.0
Nantong,121.0218,32.186,Taizhou,121.1108,28.7727,0.1444
Nantong,121.0218,32.186,Wenzhou,120.4404,27.9037,0.13579
Nantong,121.0218,32.186,Lishui,119.5117,28.1993,0.01135
Nantong,121.0218,32.186,Ningde,119.4734,26.9749,0.00753
Nantong,121.0218,32.186,Tongling,117.5561,30.8842,0.01996
Nantong,121.0218,32.186,Jingzhou,112.57,29.9959,0.00609
Nantong,121.0218,32.186,Huaibei,116.7435,33.7266,0.03741
Nantong,121.0218,32.186,Yantai,120.8006,37.2408,0.03116
Nantong,121.0218,32.186,Xiaogan,113.8793,31.1183,0.0
Nantong,121.0218,32.186,Wuxi,120.0758,31.5264,16.74874
Nantong,121.0218,32.186,Pingdingshan,113.0118,33.7954,0.0091
Nantong,121.0218,32.186,Suizhou,113.4241,31.8284,0.0
Nantong,121.0218,32.186,Xuchang,113.7096,34.0726,0.00617
Nantong,121.0218,32.186,Suqian,118.5202,33.7842,1.73017
Nantong,121.0218,32.186,Tangshan,118.3359,39.7212,0.00454
Nantong,121.0218,32.186,Nanchang,116.019,28.6493,0.01072
Nantong,121.0218,32.186,Pingxiang,113.9025,27.5116,0.0
Nantong,121.0218,32.186,Changzhi,112.9168,36.4753,0.0
Nantong,121.0218,32.186,Huai'an,118.9638,33.3529,2.66923
Nantong,121.0218,32.186,Xinyang,114.8839,32.0812,0.02714
Nantong,121.0218,32.186,Yangzhou,119.4742,32.7382,9.06541
Nantong,121.0218,32.186,Yichun,114.9727,28.3061,0.0045
Nantong,121.0218,32.186,Baoji,107.2,34.3788,0.0
Nantong,121.0218,32.186,Datong,113.7223,39.8995,0.0
Nantong,121.0218,32.186,Chuzhou,118.1026,32.5442,0.27375
Nantong,121.0218,32.186,Jincheng,112.7076,35.6106,0.0
Nantong,121.0218,32.186,Rizhao,119.1351,35.583,0.05074
Nantong,121.0218,32.186,Jinhua,119.9521,29.1183,0.1741
Nantong,121.0218,32.186,Longyan,116.7387,25.2928,0.0
Nantong,121.0218,32.186,Ningbo,121.4607,29.7424,0.53313
Nantong,121.0218,32.186,Putian,118.8895,25.4509,0.0
Nantong,121.0218,32.186,Changsha,113.1531,28.2269,0.02091
Nantong,121.0218,32.186,Xiangtan,112.6027,27.7316,0.0
Nantong,121.0218,32.186,Weinan,109.8508,34.95,0.0
Nantong,121.0218,32.186,Zaozhuang,117.3933,34.916,0.06622
Nantong,121.0218,32.186,Shangqiu,115.6982,34.2884,0.55982
Nantong,121.0218,32.186,Jinzhong,112.9632,37.3273,0.0
Nantong,121.0218,32.186,Liaocheng,115.8806,36.4585,0.0068
Nantong,121.0218,32.186,Xianning,114.1752,29.6236,0.00585
Nantong,121.0218,32.186,Changzhou,119.6372,31.6253,6.11236
Nantong,121.0218,32.186,Kaifeng,114.5355,34.604,0.00834
Nantong,121.0218,32.186,Tianjin,117.334,39.2934,0.02305
Nantong,121.0218,32.186,Zhenjiang,119.4536,32.0167,1.94281
Nantong,121.0218,32.186,Suzhou,117.2108,33.8587,0.66033
Nantong,121.0218,32.186,Yangquan,113.499,38.0635,0.0
Nantong,121.0218,32.186,Chizhou,117.3656,30.2838,0.03045
Nantong,121.0218,32.186,Binzhou,117.8377,37.5316,0.00337
Nantong,121.0218,32.186,Sanming,117.3959,26.2987,0.0
Nantong,121.0218,32.186,Shuozhou,112.6415,39.6173,0.0
Nantong,121.0218,32.186,Cangzhou,116.7533,38.2668,0.00435
Nantong,121.0218,32.186,Shanghai,121.4691,31.2401,116.24775
Nantong,121.0218,32.186,Qianjiang,112.7561,30.339,0.0
Huangshan,118.0711,29.9066,Tai'an,117.0258,36.001,0.0
Huangshan,118.0711,29.9066,Xiangxi,109.7269,28.6947,0.003
Huangshan,118.0711,29.9066,Taizhou,120.0567,32.5714,0.0
Huangshan,118.0711,29.9066,Chenzhou,113.1367,25.8147,0.0
Huangshan,118.0711,29.9066,Ankang,108.9265,32.7572,0.0
Huangshan,118.0711,29.9066,Luohe,113.8999,33.6557,0.0
Huangshan,118.0711,29.9066,Linyi,118.2805,35.3091,0.0
Huangshan,118.0711,29.9066,Yancheng,120.1829,33.509,0.01806
Huangshan,118.0711,29.9066,Xinxiang,114.0885,35.2621,0.0
Huangshan,118.0711,29.9066,Jingmen,112.6083,31.069,0.0
Huangshan,118.0711,29.9066,Hengyang,112.5744,26.7944,0.0
Huangshan,118.0711,29.9066,Zhumadian,114.1509,32.9234,0.0
Huangshan,118.0711,29.9066,Yingtan,117.1086,28.224,0.01578
Huangshan,118.0711,29.9066,Huangshi,115.0253,29.9268,0.02197
Huangshan,118.0711,29.9066,Sanmenxia,111.1059,34.3609,0.0
Huangshan,118.0711,29.9066,Luan,116.2297,31.66,0.32876
Huangshan,118.0711,29.9066,Zhuzhou,113.5164,27.1198,0.0
Huangshan,118.0711,29.9066,Shangluo,109.9013,33.6471,0.0
Huangshan,118.0711,29.9066,Luoyang,112.0312,34.2911,0.0
Huangshan,118.0711,29.9066,Xinyu,114.8526,27.8452,0.00941
Huangshan,118.0711,29.9066,Anqing,116.4867,30.576,2.05335
Huangshan,118.0711,29.9066,Beijing,116.4123,40.1855,0.0
Huangshan,118.0711,29.9066,Zhangjiakou,115.0324,40.8651,0.0
Huangshan,118.0711,29.9066,Xuancheng,118.8522,30.6862,32.40642
Huangshan,118.0711,29.9066,Xiangyang,111.9371,31.9307,0.0252
Huangshan,118.0711,29.9066,Shaoxing,120.6365,29.7352,0.10025
Huangshan,118.0711,29.9066,Huanggang,115.3397,30.7159,0.02086
Huangshan,118.0711,29.9066,Hengshui,115.8232,37.7625,0.0
Huangshan,118.0711,29.9066,Weihai,121.9831,37.1203,0.0
Huangshan,118.0711,29.9066,Heze,115.6924,35.1504,0.02502
Huangshan,118.0711,29.9066,Zhangjiajie,110.5256,29.3936,0.0
Huangshan,118.0711,29.9066,Quanzhou,118.2573,25.2001,0.0
Huangshan,118.0711,29.9066,Huainan,116.7684,32.472,0.39412
Huangshan,118.0711,29.9066,Yichang,111.1352,30.7469,0.0
Huangshan,118.0711,29.9066,Bozhou,116.1807,33.4355,0.18386
Huangshan,118.0711,29.9066,Zhengzhou,113.469,34.6279,0.0
Huangshan,118.0711,29.9066,Zibo,118.0533,36.6077,0.00542
Huangshan,118.0711,29.9066,Shaoyang,110.8747,26.9136,0.0
Huangshan,118.0711,29.9066,Anyang,114.3538,35.8764,0.0
Huangshan,118.0711,29.9066,Taiyuan,112.3161,37.9592,0.0
Huangshan,118.0711,29.9066,Xuzhou,117.5166,34.3561,0.07334
Huangshan,118.0711,29.9066,Dezhou,116.6464,37.2477,0.0
Huangshan,118.0711,29.9066,Puyang,115.2825,35.8085,0.0
Huangshan,118.0711,29.9066,Ezhou,114.7558,30.3287,0.00162
Huangshan,118.0711,29.9066,Hanzhong,107.1015,33.0906,0.0
Huangshan,118.0711,29.9066,Hangzhou,119.47,29.9003,13.23715
Huangshan,118.0711,29.9066,Ji'an,114.8247,26.9736,0.01085
Huangshan,118.0711,29.9066,Jiyuan,112.3919,35.1003,0.0
Huangshan,118.0711,29.9066,Zhoukou,114.8778,33.7218,0.0
Huangshan,118.0711,29.9066,Jingdezhen,117.27,29.3073,3.45566
Huangshan,118.0711,29.9066,Zhangzhou,117.443,24.3664,0.00396
Huangshan,118.0711,29.9066,Nanping,118.1421,27.339,0.03184
Huangshan,118.0711,29.9066,Langfang,116.628,39.2592,0.0
Huangshan,118.0711,29.9066,Loudi,111.6143,27.7392,0.0
Huangshan,118.0711,29.9066,Qingdao,120.1426,36.4532,0.0
Huangshan,118.0711,29.9066,Huzhou,119.8687,30.7444,0.66621
Huangshan,118.0711,29.9066,Shennongjia,110.4747,31.5904,0.0
Huangshan,118.0711,29.9066,Yueyang,113.2545,29.0653,0.0
Huangshan,118.0711,29.9066,Enshi,109.549,30.1916,0.0
Huangshan,118.0711,29.9066,Linfen,111.3769,36.2269,0.0
Huangshan,118.0711,29.9066,Weifang,119.0711,36.5456,0.0
Huangshan,118.0711,29.9066,Lvliang,111.2632,37.6785,0.0
Huangshan,118.0711,29.9066,Jiaxing,120.8034,30.6165,0.26037
Huangshan,118.0711,29.9066,Xianyang,108.3905,34.7845,0.0
Huangshan,118.0711,29.9066,Fuzhou,119.1803,26.0497,0.0
Huangshan,118.0711,29.9066,Tongchuan,109.0322,35.1957,0.0
Huangshan,118.0711,29.9066,Nanjing,118.8425,31.9276,1.15156
Huangshan,118.0711,29.9066,Wuhan,114.343,30.6236,0.1142
Huangshan,118.0711,29.9066,Handan,114.5421,36.553,0.0
Huangshan,118.0711,29.9066,Dongying,118.6016,37.6222,0.0
Huangshan,118.0711,29.9066,Hefei,117.3558,31.7634,17.23621
Huangshan,118.0711,29.9066,Jining,116.735,35.3685,0.0
Huangshan,118.0711,29.9066,Xi'an,108.7919,34.1069,0.0
Huangshan,118.0711,29.9066,Fuyang,115.7038,32.9173,0.59093
Huangshan,118.0711,29.9066,Jiujiang,115.4527,29.3218,0.13537
Huangshan,118.0711,29.9066,Yuncheng,111.0634,35.1866,0.0
Huangshan,118.0711,29.9066,Changde,111.5195,29.3001,0.0
Huangshan,118.0711,29.9066,Nantong,121.0218,32.186,0.03909
Huangshan,118.0711,29.9066,Huangshan,118.0711,29.9066,0.0
Huangshan,118.0711,29.9066,Xinzhou,112.4074,38.8819,0.0
Huangshan,118.0711,29.9066,Xiantao,113.3751,30.2901,0.0
Huangshan,118.0711,29.9066,Suzhou,120.6516,31.3813,0.0
Huangshan,118.0711,29.9066,Tianmen,113.1118,30.6449,0.0
Huangshan,118.0711,29.9066,Chengde,117.5486,41.3476,0.0
Huangshan,118.0711,29.9066,Fuzhou,116.4343,27.51,0.00861
Huangshan,118.0711,29.9066,Huaihua,110.0754,27.5489,0.0
Huangshan,118.0711,29.9066,Shijiazhuang,114.4399,38.1313,0.0
Huangshan,118.0711,29.9066,Jiaozuo,113.1291,35.1169,0.00288
Huangshan,118.0711,29.9066,Nanyang,112.2845,33.0427,0.0
Huangshan,118.0711,29.9066,Yongzhou,111.7294,25.7747,0.0
Huangshan,118.0711,29.9066,Wuhu,118.1346,31.1627,4.31093
Huangshan,118.0711,29.9066,Ganzhou,115.273,25.7088,0.01001
Huangshan,118.0711,29.9066,Quzhou,118.6747,28.9345,1.46168
Huangshan,118.0711,29.9066,Qinhuangdao,119.185,40.088,0.0
Huangshan,118.0711,29.9066,Ma'anshan,118.3651,31.637,0.57882
Huangshan,118.0711,29.9066,Xiamen,118.1158,24.6765,0.01865
Huangshan,118.0711,29.9066,Xingtai,114.8159,37.2126,0.0
Huangshan,118.0711,29.9066,Hebi,114.3109,35.7217,0.1147
Huangshan,118.0711,29.9066,Lianyungang,119.1336,34.5332,0.00528
Huangshan,118.0711,29.9066,Shangrao,117.4723,28.7734,3.27104
Huangshan,118.0711,29.9066,Baoding,115.1706,39.0213,0.0
Huangshan,118.0711,29.9066,Yiyang,111.951,28.5751,0.0
Huangshan,118.0711,29.9066,Jinan,117.2148,36.6371,0.0
Huangshan,118.0711,29.9066,Shiyan,110.4423,32.4559,0.0
Huangshan,118.0711,29.9066,Bengbu,117.3254,33.1086,0.28088
Huangshan,118.0711,29.9066,Zhoushan,122.1858,30.0948,0.02995
Huangshan,118.0711,29.9066,Yulin,109.5663,38.0378,0.0
Huangshan,118.0711,29.9066,Yan'an,109.3152,36.4372,0.0
Huangshan,118.0711,29.9066,Taizhou,121.1108,28.7727,0.03392
Huangshan,118.0711,29.9066,Wenzhou,120.4404,27.9037,0.12321
Huangshan,118.0711,29.9066,Lishui,119.5117,28.1993,0.04056
Huangshan,118.0711,29.9066,Ningde,119.4734,26.9749,0.00525
Huangshan,118.0711,29.9066,Tongling,117.5561,30.8842,2.41613
Huangshan,118.0711,29.9066,Jingzhou,112.57,29.9959,0.00721
Huangshan,118.0711,29.9066,Huaibei,116.7435,33.7266,0.10933
Huangshan,118.0711,29.9066,Yantai,120.8006,37.2408,0.0
Huangshan,118.0711,29.9066,Xiaogan,113.8793,31.1183,0.00415
Huangshan,118.0711,29.9066,Wuxi,120.0758,31.5264,0.15001
Huangshan,118.0711,29.9066,Pingdingshan,113.0118,33.7954,0.0
Huangshan,118.0711,29.9066,Suizhou,113.4241,31.8284,0.0
Huangshan,118.0711,29.9066,Xuchang,113.7096,34.0726,0.0
Huangshan,118.0711,29.9066,Suqian,118.5202,33.7842,0.00733
Huangshan,118.0711,29.9066,Tangshan,118.3359,39.7212,0.0
Huangshan,118.0711,29.9066,Nanchang,116.019,28.6493,0.0865
Huangshan,118.0711,29.9066,Pingxiang,113.9025,27.5116,0.01663
Huangshan,118.0711,29.9066,Changzhi,112.9168,36.4753,0.0
Huangshan,118.0711,29.9066,Huai'an,118.9638,33.3529,0.02423
Huangshan,118.0711,29.9066,Xinyang,114.8839,32.0812,0.01661
Huangshan,118.0711,29.9066,Yangzhou,119.4742,32.7382,0.09445
Huangshan,118.0711,29.9066,Yichun,114.9727,28.3061,0.01015
Huangshan,118.0711,29.9066,Baoji,107.2,34.3788,0.0
Huangshan,118.0711,29.9066,Datong,113.7223,39.8995,0.0
Huangshan,118.0711,29.9066,Chuzhou,118.1026,32.5442,0.20984
Huangshan,118.0711,29.9066,Jincheng,112.7076,35.6106,0.0
Huangshan,118.0711,29.9066,Rizhao,119.1351,35.583,0.0
Huangshan,118.0711,29.9066,Jinhua,119.9521,29.1183,0.6177
Huangshan,118.0711,29.9066,Longyan,116.7387,25.2928,0.00644
Huangshan,118.0711,29.9066,Ningbo,121.4607,29.7424,0.26236
Huangshan,118.0711,29.9066,Putian,118.8895,25.4509,0.00248
Huangshan,118.0711,29.9066,Changsha,113.1531,28.2269,0.0
Huangshan,118.0711,29.9066,Xiangtan,112.6027,27.7316,0.00368
Huangshan,118.0711,29.9066,Weinan,109.8508,34.95,0.0
Huangshan,118.0711,29.9066,Zaozhuang,117.3933,34.916,0.0168
Huangshan,118.0711,29.9066,Shangqiu,115.6982,34.2884,0.0
Huangshan,118.0711,29.9066,Jinzhong,112.9632,37.3273,0.0
Huangshan,118.0711,29.9066,Liaocheng,115.8806,36.4585,0.00647
Huangshan,118.0711,29.9066,Xianning,114.1752,29.6236,0.00924
Huangshan,118.0711,29.9066,Changzhou,119.6372,31.6253,0.10819
Huangshan,118.0711,29.9066,Kaifeng,114.5355,34.604,0.00896
Huangshan,118.0711,29.9066,Tianjin,117.334,39.2934,0.0
Huangshan,118.0711,29.9066,Zhenjiang,119.4536,32.0167,0.03825
Huangshan,118.0711,29.9066,Suzhou,117.2108,33.8587,0.10549
Huangshan,118.0711,29.9066,Yangquan,113.499,38.0635,0.0
Huangshan,118.0711,29.9066,Chizhou,117.3656,30.2838,12.30241
Huangshan,118.0711,29.9066,Binzhou,117.8377,37.5316,0.0
Huangshan,118.0711,29.9066,Sanming,117.3959,26.2987,0.01864
Huangshan,118.0711,29.9066,Shuozhou,112.6415,39.6173,0.0
Huangshan,118.0711,29.9066,Cangzhou,116.7533,38.2668,0.0
Huangshan,118.0711,29.9066,Shanghai,121.4691,31.2401,1.36319
Huangshan,118.0711,29.9066,Qianjiang,112.7561,30.339,0.0
Xinzhou,112.4074,38.8819,Tai'an,117.0258,36.001,0.01025
Xinzhou,112.4074,38.8819,Xiangxi,109.7269,28.6947,0.0
Xinzhou,112.4074,38.8819,Taizhou,120.0567,32.5714,0.0
Xinzhou,112.4074,38.8819,Chenzhou,113.1367,25.8147,0.0
Xinzhou,112.4074,38.8819,Ankang,108.9265,32.7572,0.00647
Xinzhou,112.4074,38.8819,Luohe,113.8999,33.6557,0.0
Xinzhou,112.4074,38.8819,Linyi,118.2805,35.3091,0.00509
Xinzhou,112.4074,38.8819,Yancheng,120.1829,33.509,0.0
