ocity,ox,oy,dcity,dx,dy,strength(%%)
Lianyungang,119.1336,34.5332,Hebi,114.3109,35.7217,0.0
Lianyungang,119.1336,34.5332,Lianyungang,119.1336,34.5332,0.0
Lianyungang,119.1336,34.5332,Shangrao,117.4723,28.7734,0.00826
Lianyungang,119.1336,34.5332,Baoding,115.1706,39.0213,0.00685
Lianyungang,119.1336,34.5332,Yiyang,111.951,28.5751,0.0
Lianyungang,119.1336,34.5332,Jinan,117.2148,36.6371,0.08762
Lianyungang,119.1336,34.5332,Shiyan,110.4423,32.4559,0.0
Lianyungang,119.1336,34.5332,Bengbu,117.3254,33.1086,0.16334
Lianyungang,119.1336,34.5332,Zhoushan,122.1858,30.0948,0.03088
Lianyungang,119.1336,34.5332,Yulin,109.5663,38.0378,0.0
Lianyungang,119.1336,34.5332,Yan'an,109.3152,36.4372,0.0
Lianyungang,119.1336,34.5332,Taizhou,121.1108,28.7727,0.01877
Lianyungang,119.1336,34.5332,Wenzhou,120.4404,27.9037,0.01932
Lianyungang,119.1336,34.5332,Lishui,119.5117,28.1993,0.0
Lianyungang,119.1336,34.5332,Ningde,119.4734,26.9749,0.0
Lianyungang,119.1336,34.5332,Tongling,117.5561,30.8842,0.00944
Lianyungang,119.1336,34.5332,Jingzhou,112.57,29.9959,0.0
Lianyungang,119.1336,34.5332,Huaibei,116.7435,33.7266,0.1489
Lianyungang,119.1336,34.5332,Yantai,120.8006,37.2408,0.22045
Lianyungang,119.1336,34.5332,Xiaogan,113.8793,31.1183,0.0049
Lianyungang,119.1336,34.5332,Wuxi,120.0758,31.5264,2.00066
Lianyungang,119.1336,34.5332,Pingdingshan,113.0118,33.7954,0.00467
Lianyungang,119.1336,34.5332,Suizhou,113.4241,31.8284,0.0
Lianyungang,119.1336,34.5332,Xuchang,113.7096,34.0726,0.01264
Lianyungang,119.1336,34.5332,Suqian,118.5202,33.7842,49.0722
Lianyungang,119.1336,34.5332,Tangshan,118.3359,39.7212,0.00557
Lianyungang,119.1336,34.5332,Nanchang,116.019,28.6493,0.00872
Lianyungang,119.1336,34.5332,Pingxiang,113.9025,27.5116,0.0
Lianyungang,119.1336,34.5332,Changzhi,112.9168,36.4753,0.00324
Lianyungang,119.1336,34.5332,Huai'an,118.9638,33.3529,47.57459
Lianyungang,119.1336,34.5332,Xinyang,114.8839,32.0812,0.0083
Lianyungang,119.1336,34.5332,Yangzhou,119.4742,32.7382,3.87809
Lianyungang,119.1336,34.5332,Yichun,114.9727,28.3061,0.01331
Lianyungang,119.1336,34.5332,Baoji,107.2,34.3788,0.00371
Lianyungang,119.1336,34.5332,Datong,113.7223,39.8995,0.0
Lianyungang,119.1336,34.5332,Chuzhou,118.1026,32.5442,0.21408
Lianyungang,119.1336,34.5332,Jincheng,112.7076,35.6106,0.0038
Lianyungang,119.1336,34.5332,Rizhao,119.1351,35.583,20.51853
Lianyungang,119.1336,34.5332,Jinhua,119.9521,29.1183,0.01813
Lianyungang,119.1336,34.5332,Longyan,116.7387,25.2928,0.0
Lianyungang,119.1336,34.5332,Ningbo,121.4607,29.7424,0.32425
Lianyungang,119.1336,34.5332,Putian,118.8895,25.4509,0.0
Lianyungang,119.1336,34.5332,Changsha,113.1531,28.2269,0.0
Lianyungang,119.1336,34.5332,Xiangtan,112.6027,27.7316,0.0
Lianyungang,119.1336,34.5332,Weinan,109.8508,34.95,0.00322
Lianyungang,119.1336,34.5332,Zaozhuang,117.3933,34.916,0.42035
Lianyungang,119.1336,34.5332,Shangqiu,115.6982,34.2884,0.2493
Lianyungang,119.1336,34.5332,Jinzhong,112.9632,37.3273,0.00333
Lianyungang,119.1336,34.5332,Liaocheng,115.8806,36.4585,0.01715
Lianyungang,119.1336,34.5332,Xianning,114.1752,29.6236,0.0
Lianyungang,119.1336,34.5332,Changzhou,119.6372,31.6253,2.07789
Lianyungang,119.1336,34.5332,Kaifeng,114.5355,34.604,0.02665
Lianyungang,119.1336,34.5332,Tianjin,117.334,39.2934,0.03309
Lianyungang,119.1336,34.5332,Zhenjiang,119.4536,32.0167,0.77444
Lianyungang,119.1336,34.5332,Suzhou,117.2108,33.8587,0.32454
Lianyungang,119.1336,34.5332,Yangquan,113.499,38.0635,0.0
Lianyungang,119.1336,34.5332,Chizhou,117.3656,30.2838,0.01311
Lianyungang,119.1336,34.5332,Binzhou,117.8377,37.5316,0.03495
Lianyungang,119.1336,34.5332,Sanming,117.3959,26.2987,0.0
Lianyungang,119.1336,34.5332,Shuozhou,112.6415,39.6173,0.0
Lianyungang,119.1336,34.5332,Cangzhou,116.7533,38.2668,0.01214
Lianyungang,119.1336,34.5332,Shanghai,121.4691,31.2401,1.27846
Lianyungang,119.1336,34.5332,Qianjiang,112.7561,30.339,0.0
Shangrao,117.4723,28.7734,Tai'an,117.0258,36.001,0.0
Shangrao,117.4723,28.7734,Xiangxi,109.7269,28.6947,0.00482
Shangrao,117.4723,28.7734,Taizhou,120.0567,32.5714,0.0
Shangrao,117.4723,28.7734,Chenzhou,113.1367,25.8147,0.00508
Shangrao,117.4723,28.7734,Ankang,108.9265,32.7572,0.0
Shangrao,117.4723,28.7734,Luohe,113.8999,33.6557,0.0
Shangrao,117.4723,28.7734,Linyi,118.2805,35.3091,0.0
Shangrao,117.4723,28.7734,Yancheng,120.1829,33.509,0.00524
Shangrao,117.4723,28.7734,Xinxiang,114.0885,35.2621,0.0
Shangrao,117.4723,28.7734,Jingmen,112.6083,31.069,0.0
Shangrao,117.4723,28.7734,Hengyang,112.5744,26.7944,0.00788
Shangrao,117.4723,28.7734,Zhumadian,114.1509,32.9234,0.0
Shangrao,117.4723,28.7734,Yingtan,117.1086,28.224,113.79511
Shangrao,117.4723,28.7734,Huangshi,115.0253,29.9268,0.03181
Shangrao,117.4723,28.7734,Sanmenxia,111.1059,34.3609,0.0
Shangrao,117.4723,28.7734,Luan,116.2297,31.66,0.00998
Shangrao,117.4723,28.7734,Zhuzhou,113.5164,27.1198,0.01697
Shangrao,117.4723,28.7734,Shangluo,109.9013,33.6471,0.0
Shangrao,117.4723,28.7734,Luoyang,112.0312,34.2911,0.0
Shangrao,117.4723,28.7734,Xinyu,114.8526,27.8452,0.75324
Shangrao,117.4723,28.7734,Anqing,116.4867,30.576,0.06951
Shangrao,117.4723,28.7734,Beijing,116.4123,40.1855,0.0
Shangrao,117.4723,28.7734,Zhangjiakou,115.0324,40.8651,0.0092
Shangrao,117.4723,28.7734,Xuancheng,118.8522,30.6862,0.07304
Shangrao,117.4723,28.7734,Xiangyang,111.9371,31.9307,0.0066
Shangrao,117.4723,28.7734,Shaoxing,120.6365,29.7352,0.5434
Shangrao,117.4723,28.7734,Huanggang,115.3397,30.7159,0.04665
Shangrao,117.4723,28.7734,Hengshui,115.8232,37.7625,0.0
Shangrao,117.4723,28.7734,Weihai,121.9831,37.1203,0.0
Shangrao,117.4723,28.7734,Heze,115.6924,35.1504,0.0
Shangrao,117.4723,28.7734,Zhangjiajie,110.5256,29.3936,0.0
Shangrao,117.4723,28.7734,Quanzhou,118.2573,25.2001,0.80311
Shangrao,117.4723,28.7734,Huainan,116.7684,32.472,0.0133
Shangrao,117.4723,28.7734,Yichang,111.1352,30.7469,0.00859
Shangrao,117.4723,28.7734,Bozhou,116.1807,33.4355,0.00612
Shangrao,117.4723,28.7734,Zhengzhou,113.469,34.6279,0.0
Shangrao,117.4723,28.7734,Zibo,118.0533,36.6077,0.0
Shangrao,117.4723,28.7734,Shaoyang,110.8747,26.9136,0.00587
Shangrao,117.4723,28.7734,Anyang,114.3538,35.8764,0.0
Shangrao,117.4723,28.7734,Taiyuan,112.3161,37.9592,0.0
Shangrao,117.4723,28.7734,Xuzhou,117.5166,34.3561,0.00909
Shangrao,117.4723,28.7734,Dezhou,116.6464,37.2477,0.0
Shangrao,117.4723,28.7734,Puyang,115.2825,35.8085,0.0
Shangrao,117.4723,28.7734,Ezhou,114.7558,30.3287,0.00515
Shangrao,117.4723,28.7734,Hanzhong,107.1015,33.0906,0.0
Shangrao,117.4723,28.7734,Hangzhou,119.47,29.9003,8.18336
Shangrao,117.4723,28.7734,Ji'an,114.8247,26.9736,0.93886
Shangrao,117.4723,28.7734,Jiyuan,112.3919,35.1003,0.0
Shangrao,117.4723,28.7734,Zhoukou,114.8778,33.7218,0.0
Shangrao,117.4723,28.7734,Jingdezhen,117.27,29.3073,258.81716
Shangrao,117.4723,28.7734,Zhangzhou,117.443,24.3664,0.08613
Shangrao,117.4723,28.7734,Nanping,118.1421,27.339,6.1002
Shangrao,117.4723,28.7734,Langfang,116.628,39.2592,0.0
Shangrao,117.4723,28.7734,Loudi,111.6143,27.7392,0.00611
Shangrao,117.4723,28.7734,Qingdao,120.1426,36.4532,0.0
Shangrao,117.4723,28.7734,Huzhou,119.8687,30.7444,0.15742
Shangrao,117.4723,28.7734,Shennongjia,110.4747,31.5904,0.0
Shangrao,117.4723,28.7734,Yueyang,113.2545,29.0653,0.00511
Shangrao,117.4723,28.7734,Enshi,109.549,30.1916,0.00611
Shangrao,117.4723,28.7734,Linfen,111.3769,36.2269,0.0
Shangrao,117.4723,28.7734,Weifang,119.0711,36.5456,0.0
Shangrao,117.4723,28.7734,Lvliang,111.2632,37.6785,0.0
Shangrao,117.4723,28.7734,Jiaxing,120.8034,30.6165,0.78583
Shangrao,117.4723,28.7734,Xianyang,108.3905,34.7845,0.0
Shangrao,117.4723,28.7734,Fuzhou,119.1803,26.0497,0.0
Shangrao,117.4723,28.7734,Tongchuan,109.0322,35.1957,0.0
Shangrao,117.4723,28.7734,Nanjing,118.8425,31.9276,0.08847
Shangrao,117.4723,28.7734,Wuhan,114.343,30.6236,0.11578
Shangrao,117.4723,28.7734,Handan,114.5421,36.553,0.0
Shangrao,117.4723,28.7734,Dongying,118.6016,37.6222,0.0
Shangrao,117.4723,28.7734,Hefei,117.3558,31.7634,0.06366
Shangrao,117.4723,28.7734,Jining,116.735,35.3685,0.0
Shangrao,117.4723,28.7734,Xi'an,108.7919,34.1069,0.0
Shangrao,117.4723,28.7734,Fuyang,115.7038,32.9173,0.01092
Shangrao,117.4723,28.7734,Jiujiang,115.4527,29.3218,11.65579
Shangrao,117.4723,28.7734,Yuncheng,111.0634,35.1866,0.0
Shangrao,117.4723,28.7734,Changde,111.5195,29.3001,0.00493
Shangrao,117.4723,28.7734,Nantong,121.0218,32.186,0.01728
Shangrao,117.4723,28.7734,Huangshan,118.0711,29.9066,1.73264
Shangrao,117.4723,28.7734,Xinzhou,112.4074,38.8819,0.0
Shangrao,117.4723,28.7734,Xiantao,113.3751,30.2901,0.0
Shangrao,117.4723,28.7734,Suzhou,120.6516,31.3813,0.0
Shangrao,117.4723,28.7734,Tianmen,113.1118,30.6449,0.0
Shangrao,117.4723,28.7734,Chengde,117.5486,41.3476,0.0
Shangrao,117.4723,28.7734,Fuzhou,116.4343,27.51,8.16564
Shangrao,117.4723,28.7734,Huaihua,110.0754,27.5489,0.0112
Shangrao,117.4723,28.7734,Shijiazhuang,114.4399,38.1313,0.0
Shangrao,117.4723,28.7734,Jiaozuo,113.1291,35.1169,0.0
Shangrao,117.4723,28.7734,Nanyang,112.2845,33.0427,0.0
Shangrao,117.4723,28.7734,Yongzhou,111.7294,25.7747,0.00516
Shangrao,117.4723,28.7734,Wuhu,118.1346,31.1627,0.03874
Shangrao,117.4723,28.7734,Ganzhou,115.273,25.7088,1.43039
Shangrao,117.4723,28.7734,Quzhou,118.6747,28.9345,41.09161
Shangrao,117.4723,28.7734,Qinhuangdao,119.185,40.088,0.0
Shangrao,117.4723,28.7734,Ma'anshan,118.3651,31.637,0.00952
Shangrao,117.4723,28.7734,Xiamen,118.1158,24.6765,0.57415
Shangrao,117.4723,28.7734,Xingtai,114.8159,37.2126,0.0
Shangrao,117.4723,28.7734,Hebi,114.3109,35.7217,0.0
Shangrao,117.4723,28.7734,Lianyungang,119.1336,34.5332,0.00378
Shangrao,117.4723,28.7734,Shangrao,117.4723,28.7734,0.0
Shangrao,117.4723,28.7734,Baoding,115.1706,39.0213,0.0
Shangrao,117.4723,28.7734,Yiyang,111.951,28.5751,0.00672
Shangrao,117.4723,28.7734,Jinan,117.2148,36.6371,0.0
Shangrao,117.4723,28.7734,Shiyan,110.4423,32.4559,0.0
Shangrao,117.4723,28.7734,Bengbu,117.3254,33.1086,0.00712
Shangrao,117.4723,28.7734,Zhoushan,122.1858,30.0948,0.09835
Shangrao,117.4723,28.7734,Yulin,109.5663,38.0378,0.0
Shangrao,117.4723,28.7734,Yan'an,109.3152,36.4372,0.0
Shangrao,117.4723,28.7734,Taizhou,121.1108,28.7727,0.06796
Shangrao,117.4723,28.7734,Wenzhou,120.4404,27.9037,5.30363
Shangrao,117.4723,28.7734,Lishui,119.5117,28.1993,0.35778
Shangrao,117.4723,28.7734,Ningde,119.4734,26.9749,0.12084
Shangrao,117.4723,28.7734,Tongling,117.5561,30.8842,0.01806
Shangrao,117.4723,28.7734,Jingzhou,112.57,29.9959,0.00473
Shangrao,117.4723,28.7734,Huaibei,116.7435,33.7266,0.00497
Shangrao,117.4723,28.7734,Yantai,120.8006,37.2408,0.0
Shangrao,117.4723,28.7734,Xiaogan,113.8793,31.1183,0.00871
Shangrao,117.4723,28.7734,Wuxi,120.0758,31.5264,0.04782
Shangrao,117.4723,28.7734,Pingdingshan,113.0118,33.7954,0.0
Shangrao,117.4723,28.7734,Suizhou,113.4241,31.8284,0.01064
Shangrao,117.4723,28.7734,Xuchang,113.7096,34.0726,0.0
Shangrao,117.4723,28.7734,Suqian,118.5202,33.7842,0.00518
Shangrao,117.4723,28.7734,Tangshan,118.3359,39.7212,0.0
Shangrao,117.4723,28.7734,Nanchang,116.019,28.6493,169.1222
Shangrao,117.4723,28.7734,Pingxiang,113.9025,27.5116,0.4828
Shangrao,117.4723,28.7734,Changzhi,112.9168,36.4753,0.0
Shangrao,117.4723,28.7734,Huai'an,118.9638,33.3529,0.00367
Shangrao,117.4723,28.7734,Xinyang,114.8839,32.0812,0.00847
Shangrao,117.4723,28.7734,Yangzhou,119.4742,32.7382,0.00854
Shangrao,117.4723,28.7734,Yichun,114.9727,28.3061,1.88417
Shangrao,117.4723,28.7734,Baoji,107.2,34.3788,0.0
Shangrao,117.4723,28.7734,Datong,113.7223,39.8995,0.0
Shangrao,117.4723,28.7734,Chuzhou,118.1026,32.5442,0.00855
Shangrao,117.4723,28.7734,Jincheng,112.7076,35.6106,0.0
Shangrao,117.4723,28.7734,Rizhao,119.1351,35.583,0.0
Shangrao,117.4723,28.7734,Jinhua,119.9521,29.1183,27.27813
Shangrao,117.4723,28.7734,Longyan,116.7387,25.2928,0.0295
Shangrao,117.4723,28.7734,Ningbo,121.4607,29.7424,3.04522
Shangrao,117.4723,28.7734,Putian,118.8895,25.4509,0.17745
Shangrao,117.4723,28.7734,Changsha,113.1531,28.2269,0.19788
Shangrao,117.4723,28.7734,Xiangtan,112.6027,27.7316,0.00613
Shangrao,117.4723,28.7734,Weinan,109.8508,34.95,0.0
Shangrao,117.4723,28.7734,Zaozhuang,117.3933,34.916,0.0
Shangrao,117.4723,28.7734,Shangqiu,115.6982,34.2884,0.0
Shangrao,117.4723,28.7734,Jinzhong,112.9632,37.3273,0.0
Shangrao,117.4723,28.7734,Liaocheng,115.8806,36.4585,0.0
Shangrao,117.4723,28.7734,Xianning,114.1752,29.6236,0.01117
Shangrao,117.4723,28.7734,Changzhou,119.6372,31.6253,0.02987
Shangrao,117.4723,28.7734,Kaifeng,114.5355,34.604,0.0
Shangrao,117.4723,28.7734,Tianjin,117.334,39.2934,0.0
Shangrao,117.4723,28.7734,Zhenjiang,119.4536,32.0167,0.00983
Shangrao,117.4723,28.7734,Suzhou,117.2108,33.8587,0.00334
Shangrao,117.4723,28.7734,Yangquan,113.499,38.0635,0.0
Shangrao,117.4723,28.7734,Chizhou,117.3656,30.2838,0.94027
Shangrao,117.4723,28.7734,Binzhou,117.8377,37.5316,0.0
Shangrao,117.4723,28.7734,Sanming,117.3959,26.2987,0.0831
Shangrao,117.4723,28.7734,Shuozhou,112.6415,39.6173,0.0
Shangrao,117.4723,28.7734,Cangzhou,116.7533,38.2668,0.0
Shangrao,117.4723,28.7734,Shanghai,121.4691,31.2401,2.29079
Shangrao,117.4723,28.7734,Qianjiang,112.7561,30.339,0.0
Baoding,115.1706,39.0213,Tai'an,117.0258,36.001,0.06065
Baoding,115.1706,39.0213,Xiangxi,109.7269,28.6947,0.0
Baoding,115.1706,39.0213,Taizhou,120.0567,32.5714,0.0
Baoding,115.1706,39.0213,Chenzhou,113.1367,25.8147,0.0
Baoding,115.1706,39.0213,Ankang,108.9265,32.7572,0.0
Baoding,115.1706,39.0213,Luohe,113.8999,33.6557,0.0
Baoding,115.1706,39.0213,Linyi,118.2805,35.3091,0.05861
Baoding,115.1706,39.0213,Yancheng,120.1829,33.509,0.00405
Baoding,115.1706,39.0213,Xinxiang,114.0885,35.2621,0.04336
Baoding,115.1706,39.0213,Jingmen,112.6083,31.069,0.0
Baoding,115.1706,39.0213,Hengyang,112.5744,26.7944,0.0
Baoding,115.1706,39.0213,Zhumadian,114.1509,32.9234,0.02925
Baoding,115.1706,39.0213,Yingtan,117.1086,28.224,0.0
Baoding,115.1706,39.0213,Huangshi,115.0253,29.9268,0.0
Baoding,115.1706,39.0213,Sanmenxia,111.1059,34.3609,0.0
Baoding,115.1706,39.0213,Luan,116.2297,31.66,0.0
Baoding,115.1706,39.0213,Zhuzhou,113.5164,27.1198,0.0
Baoding,115.1706,39.0213,Shangluo,109.9013,33.6471,0.0
Baoding,115.1706,39.0213,Luoyang,112.0312,34.2911,0.03539
Baoding,115.1706,39.0213,Xinyu,114.8526,27.8452,0.0
Baoding,115.1706,39.0213,Anqing,116.4867,30.576,0.0
Baoding,115.1706,39.0213,Beijing,116.4123,40.1855,234.99947
Baoding,115.1706,39.0213,Zhangjiakou,115.0324,40.8651,0.4569
Baoding,115.1706,39.0213,Xuancheng,118.8522,30.6862,0.0
Baoding,115.1706,39.0213,Xiangyang,111.9371,31.9307,0.0102
Baoding,115.1706,39.0213,Shaoxing,120.6365,29.7352,0.0
Baoding,115.1706,39.0213,Huanggang,115.3397,30.7159,0.00516
Baoding,115.1706,39.0213,Hengshui,115.8232,37.7625,27.82483
Baoding,115.1706,39.0213,Weihai,121.9831,37.1203,0.42749
Baoding,115.1706,39.0213,Heze,115.6924,35.1504,0.05724
Baoding,115.1706,39.0213,Zhangjiajie,110.5256,29.3936,0.0
Baoding,115.1706,39.0213,Quanzhou,118.2573,25.2001,0.0
Baoding,115.1706,39.0213,Huainan,116.7684,32.472,0.0
Baoding,115.1706,39.0213,Yichang,111.1352,30.7469,0.0
Baoding,115.1706,39.0213,Bozhou,116.1807,33.4355,0.01092
Baoding,115.1706,39.0213,Zhengzhou,113.469,34.6279,0.09899
Baoding,115.1706,39.0213,Zibo,118.0533,36.6077,0.10285
Baoding,115.1706,39.0213,Shaoyang,110.8747,26.9136,0.0
Baoding,115.1706,39.0213,Anyang,114.3538,35.8764,0.13728
Baoding,115.1706,39.0213,Taiyuan,112.3161,37.9592,0.25547
Baoding,115.1706,39.0213,Xuzhou,117.5166,34.3561,0.01947
Baoding,115.1706,39.0213,Dezhou,116.6464,37.2477,0.26955
Baoding,115.1706,39.0213,Puyang,115.2825,35.8085,0.07148
Baoding,115.1706,39.0213,Ezhou,114.7558,30.3287,0.0
Baoding,115.1706,39.0213,Hanzhong,107.1015,33.0906,0.0
Baoding,115.1706,39.0213,Hangzhou,119.47,29.9003,0.0
Baoding,115.1706,39.0213,Ji'an,114.8247,26.9736,0.0
Baoding,115.1706,39.0213,Jiyuan,112.3919,35.1003,0.0
Baoding,115.1706,39.0213,Zhoukou,114.8778,33.7218,0.0392
Baoding,115.1706,39.0213,Jingdezhen,117.27,29.3073,0.0
Baoding,115.1706,39.0213,Zhangzhou,117.443,24.3664,0.0
Baoding,115.1706,39.0213,Nanping,118.1421,27.339,0.0
Baoding,115.1706,39.0213,Langfang,116.628,39.2592,47.10605
Baoding,115.1706,39.0213,Loudi,111.6143,27.7392,0.0
Baoding,115.1706,39.0213,Qingdao,120.1426,36.4532,0.23477
Baoding,115.1706,39.0213,Huzhou,119.8687,30.7444,0.0
Baoding,115.1706,39.0213,Shennongjia,110.4747,31.5904,0.0
Baoding,115.1706,39.0213,Yueyang,113.2545,29.0653,0.0
Baoding,115.1706,39.0213,Enshi,109.549,30.1916,0.0
Baoding,115.1706,39.0213,Linfen,111.3769,36.2269,0.05009
Baoding,115.1706,39.0213,Weifang,119.0711,36.5456,0.06785
Baoding,115.1706,39.0213,Lvliang,111.2632,37.6785,0.0307
Baoding,115.1706,39.0213,Jiaxing,120.8034,30.6165,0.00331
Baoding,115.1706,39.0213,Xianyang,108.3905,34.7845,0.00245
Baoding,115.1706,39.0213,Fuzhou,119.1803,26.0497,0.0
Baoding,115.1706,39.0213,Tongchuan,109.0322,35.1957,0.0
Baoding,115.1706,39.0213,Nanjing,118.8425,31.9276,0.01184
Baoding,115.1706,39.0213,Wuhan,114.343,30.6236,0.0248
Baoding,115.1706,39.0213,Handan,114.5421,36.553,3.65909
Baoding,115.1706,39.0213,Dongying,118.6016,37.6222,0.07976
Baoding,115.1706,39.0213,Hefei,117.3558,31.7634,0.00692
Baoding,115.1706,39.0213,Jining,116.735,35.3685,0.03114
Baoding,115.1706,39.0213,Xi'an,108.7919,34.1069,0.07543
Baoding,115.1706,39.0213,Fuyang,115.7038,32.9173,0.01643
Baoding,115.1706,39.0213,Jiujiang,115.4527,29.3218,0.0
Baoding,115.1706,39.0213,Yuncheng,111.0634,35.1866,0.03339
Baoding,115.1706,39.0213,Changde,111.5195,29.3001,0.0
Baoding,115.1706,39.0213,Nantong,121.0218,32.186,0.00484
Baoding,115.1706,39.0213,Huangshan,118.0711,29.9066,0.0
Baoding,115.1706,39.0213,Xinzhou,112.4074,38.8819,6.17796
Baoding,115.1706,39.0213,Xiantao,113.3751,30.2901,0.0
Baoding,115.1706,39.0213,Suzhou,120.6516,31.3813,0.0
Baoding,115.1706,39.0213,Tianmen,113.1118,30.6449,0.0
Baoding,115.1706,39.0213,Chengde,117.5486,41.3476,2.50262
Baoding,115.1706,39.0213,Fuzhou,116.4343,27.51,0.0
Baoding,115.1706,39.0213,Huaihua,110.0754,27.5489,0.0
Baoding,115.1706,39.0213,Shijiazhuang,114.4399,38.1313,223.30276
Baoding,115.1706,39.0213,Jiaozuo,113.1291,35.1169,0.0129
Baoding,115.1706,39.0213,Nanyang,112.2845,33.0427,0.03497
Baoding,115.1706,39.0213,Yongzhou,111.7294,25.7747,0.0
Baoding,115.1706,39.0213,Wuhu,118.1346,31.1627,0.0
Baoding,115.1706,39.0213,Ganzhou,115.273,25.7088,0.0
Baoding,115.1706,39.0213,Quzhou,118.6747,28.9345,0.0
Baoding,115.1706,39.0213,Qinhuangdao,119.185,40.088,7.56518
Baoding,115.1706,39.0213,Ma'anshan,118.3651,31.637,0.0
Baoding,115.1706,39.0213,Xiamen,118.1158,24.6765,0.0
Baoding,115.1706,39.0213,Xingtai,114.8159,37.2126,3.95164
Baoding,115.1706,39.0213,Hebi,114.3109,35.7217,0.02766
Baoding,115.1706,39.0213,Lianyungang,119.1336,34.5332,0.00593
Baoding,115.1706,39.0213,Shangrao,117.4723,28.7734,0.0
Baoding,115.1706,39.0213,Baoding,115.1706,39.0213,0.0
Baoding,115.1706,39.0213,Yiyang,111.951,28.5751,0.0
Baoding,115.1706,39.0213,Jinan,117.2148,36.6371,0.20563
Baoding,115.1706,39.0213,Shiyan,110.4423,32.4559,0.0
Baoding,115.1706,39.0213,Bengbu,117.3254,33.1086,0.0
Baoding,115.1706,39.0213,Zhoushan,122.1858,30.0948,0.0
Baoding,115.1706,39.0213,Yulin,109.5663,38.0378,0.09466
Baoding,115.1706,39.0213,Yan'an,109.3152,36.4372,0.01458
Baoding,115.1706,39.0213,Taizhou,121.1108,28.7727,0.0
Baoding,115.1706,39.0213,Wenzhou,120.4404,27.9037,0.0
Baoding,115.1706,39.0213,Lishui,119.5117,28.1993,0.0
Baoding,115.1706,39.0213,Ningde,119.4734,26.9749,0.0
Baoding,115.1706,39.0213,Tongling,117.5561,30.8842,0.0
Baoding,115.1706,39.0213,Jingzhou,112.57,29.9959,0.0
Baoding,115.1706,39.0213,Huaibei,116.7435,33.7266,0.0
Baoding,115.1706,39.0213,Yantai,120.8006,37.2408,0.38173
Baoding,115.1706,39.0213,Xiaogan,113.8793,31.1183,0.00849
Baoding,115.1706,39.0213,Wuxi,120.0758,31.5264,0.00465
Baoding,115.1706,39.0213,Pingdingshan,113.0118,33.7954,0.00837
Baoding,115.1706,39.0213,Suizhou,113.4241,31.8284,0.0
Baoding,115.1706,39.0213,Xuchang,113.7096,34.0726,0.02897
Baoding,115.1706,39.0213,Suqian,118.5202,33.7842,0.00622
Baoding,115.1706,39.0213,Tangshan,118.3359,39.7212,4.01245
Baoding,115.1706,39.0213,Nanchang,116.019,28.6493,0.00481
Baoding,115.1706,39.0213,Pingxiang,113.9025,27.5116,0.0
Baoding,115.1706,39.0213,Changzhi,112.9168,36.4753,0.06459
Baoding,115.1706,39.0213,Huai'an,118.9638,33.3529,0.0
Baoding,115.1706,39.0213,Xinyang,114.8839,32.0812,0.01353
Baoding,115.1706,39.0213,Yangzhou,119.4742,32.7382,0.004
Baoding,115.1706,39.0213,Yichun,114.9727,28.3061,0.0
Baoding,115.1706,39.0213,Baoji,107.2,34.3788,0.0
Baoding,115.1706,39.0213,Datong,113.7223,39.8995,3.07139
Baoding,115.1706,39.0213,Chuzhou,118.1026,32.5442,0.0
Baoding,115.1706,39.0213,Jincheng,112.7076,35.6106,0.01728
Baoding,115.1706,39.0213,Rizhao,119.1351,35.583,0.0208
Baoding,115.1706,39.0213,Jinhua,119.9521,29.1183,0.00702
Baoding,115.1706,39.0213,Longyan,116.7387,25.2928,0.0
Baoding,115.1706,39.0213,Ningbo,121.4607,29.7424,0.0
Baoding,115.1706,39.0213,Putian,118.8895,25.4509,0.0
Baoding,115.1706,39.0213,Changsha,113.1531,28.2269,0.01215
Baoding,115.1706,39.0213,Xiangtan,112.6027,27.7316,0.0
Baoding,115.1706,39.0213,Weinan,109.8508,34.95,0.00762
Baoding,115.1706,39.0213,Zaozhuang,117.3933,34.916,0.01154
Baoding,115.1706,39.0213,Shangqiu,115.6982,34.2884,0.03201
Baoding,115.1706,39.0213,Jinzhong,112.9632,37.3273,0.15132
Baoding,115.1706,39.0213,Liaocheng,115.8806,36.4585,0.13537
Baoding,115.1706,39.0213,Xianning,114.1752,29.6236,0.0
Baoding,115.1706,39.0213,Changzhou,119.6372,31.6253,0.00335
Baoding,115.1706,39.0213,Kaifeng,114.5355,34.604,0.02237
Baoding,115.1706,39.0213,Tianjin,117.334,39.2934,20.94014
Baoding,115.1706,39.0213,Zhenjiang,119.4536,32.0167,0.0
Baoding,115.1706,39.0213,Suzhou,117.2108,33.8587,0.01184
Baoding,115.1706,39.0213,Yangquan,113.499,38.0635,0.24239
Baoding,115.1706,39.0213,Chizhou,117.3656,30.2838,0.0
Baoding,115.1706,39.0213,Binzhou,117.8377,37.5316,0.19062
Baoding,115.1706,39.0213,Sanming,117.3959,26.2987,0.0
Baoding,115.1706,39.0213,Shuozhou,112.6415,39.6173,0.53735
Baoding,115.1706,39.0213,Cangzhou,116.7533,38.2668,70.78042
Baoding,115.1706,39.0213,Shanghai,121.4691,31.2401,0.0
Baoding,115.1706,39.0213,Qianjiang,112.7561,30.339,0.0
Yiyang,111.951,28.5751,Tai'an,117.0258,36.001,0.0
Yiyang,111.951,28.5751,Xiangxi,109.7269,28.6947,1.14194
Yiyang,111.951,28.5751,Taizhou,120.0567,32.5714,0.0
